Date,Time,Transaction Number,Item 1,Item 2,Item 3
12/12/2016,12:55:45,2830,Coffee,Coffee,Hot chocolate
12/12/2016,12:55:45,2831,Coffee,Cookies,Coffee
12/12/2016,12:55:45,2832,Mineral water,Mineral water,Hot chocolate
12/12/2016,12:55:45,2833,Mineral water,Juice,Juice
12/12/2016,13:24:02,2834,Coffee,Juice,Mineral water
12/12/2016,13:48:02,2835,Coffee,Mineral water,Cake
12/12/2016,13:48:02,2836,Coffee,Juice,Coffee
12/12/2016,13:59:15,2837,Coffee,CaramelBites,Mineral water
12/12/2016,14:02:55,2838,Tea,Chocolates,Juice
12/12/2016,14:08:53,2839,Coffee,Brownie,Juice
12/12/2016,14:09:53,2840,Cake,Cookies,Tea
12/12/2016,14:12:12,2841,Coffee,Coffee,Mineral water
12/12/2016,15:33:43,2842,Coffee,CaramelBites,Juice
12/12/2016,15:44:20,2843,Tea,Tea,Tea
12/12/2016,15:44:20,2844,Hot chocolate,Coffee,Chocolates
12/12/2016,15:46:25,2845,Juice,Juice,Cake
12/12/2016,15:46:25,2846,Cake,Cake,Tea
12/12/2016,16:12:11,2847,Tea,Juice,Mineral water
12/12/2016,16:24:11,2848,Coffee,Juice,Tea
12/13/2016,9:04:03,2849,Coffee,Juice,Mineral water
12/13/2016,9:06:18,2850,Coffee,CaramelBites,Juice
12/13/2016,9:06:18,2851,Coffee,Tea,Hot chocolate
12/13/2016,9:30:41,2852,Coffee,Tea,Cookies
12/13/2016,9:30:41,2853,Coffee,Juice,Cake
12/13/2016,9:40:04,2854,Coffee,Cake,Juice
12/13/2016,9:40:04,2855,Cookies,Cookies,Hot chocolate
12/13/2016,9:43:56,2856,Coffee,Cookies,Chocolates
12/13/2016,9:48:29,2857,Tea,Cookies,Hot chocolate
12/13/2016,9:48:29,2858,Tea,Cake,Chocolates
12/13/2016,10:10:30,2859,Coffee,Juice,Cookies
12/13/2016,10:31:30,2860,Tea,Hot chocolate,Hot chocolate
12/13/2016,10:31:30,2861,Coffee,Juice,Coffee
12/13/2016,10:31:30,2862,Hot chocolate,Hot chocolate,Mineral water
12/13/2016,10:53:45,2863,Coffee,CaramelBites,CaramelBites
12/13/2016,11:08:11,2864,Coffee,Cake,Tea
12/13/2016,11:32:19,2865,Coffee,Mineral water,Cake
12/13/2016,11:35:13,2866,Coffee,Juice,Tea
12/13/2016,12:15:33,2867,Coffee,Tea,CaramelBites
12/13/2016,12:49:18,2868,Coffee,CaramelBites,Juice
12/13/2016,13:11:49,2869,Tea,Tea,Coffee
12/13/2016,13:11:49,2870,Coffee,CaramelBites,Cake
12/13/2016,13:36:01,2871,Tea,Brownie,Chocolates
12/13/2016,13:56:44,2872,Tea,Hot chocolate,Cake
12/13/2016,14:32:06,2873,Coffee,Cookies,Brownie
12/13/2016,14:37:45,2874,Coffee,Coffee,Tea
12/13/2016,14:37:45,2875,Coffee,Juice,Cookies
12/13/2016,14:51:57,2876,Coffee,Coffee,Coffee
12/13/2016,14:59:06,2877,Coffee,Cookies,Juice
12/13/2016,15:04:09,2878,Coffee,Hot chocolate,Juice
12/13/2016,15:06:37,2879,Coffee,Hot chocolate,Tea
12/13/2016,15:19:05,2880,Coffee,Juice,Coffee
12/13/2016,15:40:25,2881,Coffee,Mineral water,Brownie
12/13/2016,15:40:25,2882,Coffee,Chocolates,Chocolates
12/13/2016,16:07:26,2883,Coffee,Cake,Cookies
12/13/2016,16:26:23,2884,Tea,CaramelBites,CaramelBites
12/13/2016,16:26:23,2885,Cake,Cake,Juice
12/14/2016,8:43:57,2886,Coffee,Cake,Coffee
12/14/2016,8:55:49,2887,Tea,Juice,CaramelBites
12/14/2016,8:55:49,2888,Coffee,Cake,Juice
12/14/2016,8:57:26,2889,Coffee,Juice,Juice
12/14/2016,8:57:26,2890,Tea,Mineral water,Coffee
12/14/2016,9:07:29,2891,Coffee,Chocolates,Hot chocolate
12/14/2016,9:10:47,2892,Coffee,Chocolates,Coffee
12/14/2016,9:14:53,2893,Coffee,Hot chocolate,Mineral water
12/14/2016,10:28:46,2894,Coffee,Coffee,Juice
12/14/2016,10:32:43,2895,Coffee,Brownie,Mineral water
12/14/2016,10:32:43,2896,Tea,Tea,Cookies
12/14/2016,10:38:54,2897,Coffee,Tea,Juice
12/14/2016,10:38:54,2898,Coffee,Coffee,Hot chocolate
12/14/2016,10:49:17,2899,Coffee,Juice,Chocolates
12/14/2016,10:49:17,2900,Juice,Brownie,Coffee
12/14/2016,10:52:57,2901,Coffee,Coffee,Coffee
12/14/2016,10:55:13,2902,Coffee,Hot chocolate,Cookies
12/14/2016,11:01:38,2903,Coffee,Mineral water,Cake
12/14/2016,11:01:38,2904,Coffee,CaramelBites,CaramelBites
12/14/2016,11:11:00,2905,Coffee,Cake,Cookies
12/14/2016,11:11:00,2906,Tea,Juice,Coffee
12/14/2016,11:15:38,2907,Coffee,Tea,Hot chocolate
12/14/2016,11:18:35,2908,Coffee,Coffee,Hot chocolate
12/14/2016,11:18:35,2909,Coffee,Juice,Hot chocolate
12/14/2016,11:33:23,2910,Tea,Brownie,CaramelBites
12/14/2016,11:34:36,2911,Coffee,Cookies,Hot chocolate
12/14/2016,11:46:29,2912,Coffee,Coffee,Mineral water
12/14/2016,12:34:49,2913,Coffee,Chocolates,Mineral water
12/14/2016,12:40:15,2914,Coffee,Cake,CaramelBites
12/14/2016,12:42:07,2915,Tea,Cake,Mineral water
12/14/2016,12:49:29,2916,Coffee,CaramelBites,Mineral water
12/14/2016,12:49:29,2917,Coffee,Coffee,Coffee
12/14/2016,13:07:33,2918,Coffee,Coffee,Cake
12/14/2016,13:08:06,2919,Coffee,Chocolates,Juice
12/14/2016,13:14:30,2920,Tea,Chocolates,CaramelBites
12/14/2016,13:14:30,2921,Coffee,Chocolates,Cookies
12/14/2016,13:16:41,2922,Tea,Juice,Coffee
12/14/2016,14:01:14,2923,Juice,Juice,Chocolates
12/14/2016,14:49:16,2924,Tea,Chocolates,Coffee
12/14/2016,15:13:08,2925,Coffee,Coffee,Mineral water
12/14/2016,15:18:35,2926,Hot chocolate,CaramelBites,Juice
12/14/2016,15:18:35,2927,Hot chocolate,Chocolates,Coffee
12/14/2016,15:33:41,2928,Tea,Tea,CaramelBites
12/14/2016,15:33:41,2929,Juice,Hot chocolate,Juice
12/14/2016,15:41:10,2930,Coffee,Tea,Coffee
12/14/2016,15:57:54,2931,Tea,CaramelBites,Chocolates
12/14/2016,15:57:54,2932,Coffee,Tea,Cake
12/14/2016,15:57:54,2933,Cake,Coffee,Brownie
12/15/2016,8:45:35,2934,Coffee,Cookies,Mineral water
12/15/2016,8:45:35,2935,Coffee,Juice,CaramelBites
12/15/2016,9:08:14,2936,Coffee,Chocolates,Tea
12/15/2016,9:15:23,2937,Tea,Brownie,CaramelBites
12/15/2016,9:31:22,2938,Coffee,Cookies,CaramelBites
12/15/2016,9:35:15,2939,Hot chocolate,Hot chocolate,Hot chocolate
12/15/2016,10:27:01,2940,Coffee,Cookies,Cake
12/15/2016,10:27:01,2941,Coffee,Tea,Cookies
12/15/2016,10:49:06,2942,Coffee,Juice,Hot chocolate
12/15/2016,10:49:06,2943,Hot chocolate,Cookies,Juice
12/15/2016,10:54:10,2944,Coffee,Brownie,Cake
12/15/2016,11:00:14,2945,Coffee,CaramelBites,Hot chocolate
12/15/2016,11:00:14,2946,Coffee,CaramelBites,Mineral water
12/15/2016,11:03:43,2947,Coffee,CaramelBites,Cake
12/15/2016,11:40:20,2948,Coffee,Tea,CaramelBites
12/15/2016,11:40:20,2949,Hot chocolate,Mineral water,Cake
12/15/2016,12:04:56,2950,Coffee,Cookies,Coffee
12/15/2016,12:32:00,2951,Coffee,Cookies,Chocolates
12/15/2016,12:32:00,2952,Hot chocolate,Juice,Juice
12/15/2016,12:33:54,2953,Coffee,Tea,Brownie
12/15/2016,12:58:19,2954,Coffee,CaramelBites,Cake
12/15/2016,12:58:19,2955,Coffee,Tea,Tea
12/15/2016,12:58:19,2956,Hot chocolate,Cookies,Brownie
12/15/2016,13:00:21,2957,Coffee,Chocolates,Brownie
12/15/2016,13:00:43,2958,Coffee,Cake,CaramelBites
12/15/2016,13:13:39,2959,Coffee,Hot chocolate,Cookies
12/15/2016,13:23:10,2960,Coffee,Cookies,Cookies
12/15/2016,13:54:32,2961,Coffee,Cookies,CaramelBites
12/15/2016,13:55:06,2962,Coffee,Hot chocolate,Hot chocolate
12/15/2016,13:55:06,2963,Coffee,Cookies,Cake
12/15/2016,13:58:33,2964,Coffee,Brownie,Chocolates
12/15/2016,14:02:14,2965,Coffee,Cookies,Hot chocolate
12/15/2016,14:02:14,2966,Tea,Coffee,Tea
12/15/2016,14:20:56,2967,Coffee,Juice,Brownie
12/15/2016,14:20:56,2968,Coffee,Mineral water,Coffee
12/15/2016,14:32:15,2969,Coffee,Coffee,Brownie
12/15/2016,14:47:06,2970,Coffee,Juice,Cake
12/15/2016,14:47:06,2971,Coffee,Tea,Cake
12/15/2016,14:47:06,2972,Hot chocolate,Hot chocolate,Brownie
12/15/2016,15:25:58,2973,Coffee,CaramelBites,Hot chocolate
12/15/2016,15:36:45,2974,Coffee,CaramelBites,CaramelBites
12/15/2016,16:15:08,2975,Cookies,Juice,CaramelBites
12/15/2016,16:44:47,2976,Coffee,Brownie,CaramelBites
12/15/2016,16:49:16,2977,Tea,Juice,Juice
12/15/2016,19:03:12,2978,Hot chocolate,Juice,Juice
12/15/2016,19:04:29,2979,Tea,Cookies,Chocolates
12/15/2016,19:04:29,2980,Coffee,Cake,Hot chocolate
12/15/2016,19:05:46,2981,Coffee,Mineral water,Chocolates
12/15/2016,19:17:17,2982,Hot chocolate,Brownie,Juice
12/15/2016,19:17:17,2983,Coffee,Chocolates,Juice
12/16/2016,9:01:04,2984,Coffee,Cake,Brownie
12/16/2016,9:16:08,2985,Coffee,Brownie,Brownie
12/16/2016,9:37:48,2986,Coffee,CaramelBites,Hot chocolate
12/16/2016,9:39:46,2987,Coffee,Juice,Tea
12/16/2016,9:39:46,2988,Coffee,Hot chocolate,Brownie
12/16/2016,9:41:18,2989,Tea,Cookies,Tea
12/16/2016,9:43:53,2990,Coffee,Tea,Cookies
12/16/2016,9:47:47,2991,Coffee,Tea,Coffee
12/16/2016,9:47:47,2992,Coffee,Cookies,Hot chocolate
12/16/2016,9:47:47,2993,Juice,Coffee,Hot chocolate
12/16/2016,9:53:31,2994,Coffee,Tea,CaramelBites
12/16/2016,10:07:06,2995,Coffee,Chocolates,Cake
12/16/2016,10:07:35,2996,Coffee,Coffee,Chocolates
12/16/2016,10:08:18,2997,Coffee,Juice,Hot chocolate
12/16/2016,10:09:25,2998,Tea,Tea,Brownie
12/16/2016,10:23:29,2999,Cookies,Coffee,Tea
12/16/2016,10:23:29,3000,Coffee,Brownie,Chocolates
12/16/2016,10:23:29,3001,Coffee,Juice,Hot chocolate
12/16/2016,10:24:07,3002,Tea,Hot chocolate,Cookies
12/16/2016,10:27:33,3003,Tea,Hot chocolate,Tea
12/16/2016,10:27:33,3004,Coffee,Coffee,Chocolates
12/16/2016,10:27:33,3005,Coffee,Juice,Hot chocolate
12/16/2016,10:55:50,3006,Coffee,Brownie,Cookies
12/16/2016,10:58:05,3007,Coffee,Cookies,Juice
12/16/2016,10:58:05,3008,Coffee,Chocolates,Mineral water
12/16/2016,11:16:53,3009,Coffee,Mineral water,CaramelBites
12/16/2016,11:40:42,3010,Tea,CaramelBites,Chocolates
12/16/2016,11:40:42,3011,Juice,Hot chocolate,Chocolates
12/16/2016,11:41:11,3012,Cake,Juice,Hot chocolate
12/16/2016,11:43:02,3013,Cookies,Tea,Tea
12/16/2016,11:57:43,3014,Coffee,Mineral water,Hot chocolate
12/16/2016,11:57:43,3015,Cake,Tea,Chocolates
12/16/2016,12:02:36,3016,Coffee,Cookies,Juice
12/16/2016,12:02:36,3017,Tea,Mineral water,Tea
12/16/2016,12:40:34,3018,Coffee,Coffee,Juice
12/16/2016,12:51:34,3019,Tea,Coffee,Hot chocolate
12/16/2016,12:51:34,3020,Cookies,Coffee,Chocolates
12/16/2016,12:57:24,3021,Coffee,Chocolates,CaramelBites
12/16/2016,12:57:24,3022,Coffee,Cookies,Hot chocolate
12/16/2016,13:11:37,3023,Coffee,Coffee,Coffee
12/16/2016,13:18:41,3024,Coffee,Brownie,Chocolates
12/16/2016,13:19:14,3025,Coffee,Hot chocolate,CaramelBites
12/16/2016,13:25:00,3026,Tea,Brownie,Cookies
12/16/2016,13:42:40,3027,Coffee,Chocolates,CaramelBites
12/16/2016,13:57:25,3028,Brownie,Coffee,Tea
12/16/2016,13:57:25,3029,Coffee,Hot chocolate,Hot chocolate
12/16/2016,14:00:15,3030,Tea,Coffee,Cake
12/16/2016,14:02:37,3031,Tea,Coffee,Tea
12/16/2016,14:04:09,3032,Tea,Cookies,Juice
12/16/2016,14:06:31,3033,Coffee,Mineral water,Hot chocolate
12/16/2016,14:26:29,3034,Coffee,Mineral water,Brownie
12/16/2016,14:46:22,3035,Tea,Juice,Coffee
12/16/2016,14:46:22,3036,Brownie,Juice,Coffee
12/16/2016,15:05:35,3037,Cookies,Juice,Chocolates
12/16/2016,15:05:35,3038,Juice,Juice,CaramelBites
12/16/2016,15:22:52,3039,Tea,Cookies,Juice
12/16/2016,15:32:52,3040,Coffee,Coffee,Cookies
12/16/2016,15:34:47,3041,Coffee,Tea,Hot chocolate
12/16/2016,15:34:47,3042,Coffee,Hot chocolate,Brownie
12/16/2016,15:38:54,3043,Coffee,Mineral water,Hot chocolate
12/16/2016,15:38:54,3044,Coffee,CaramelBites,Hot chocolate
12/16/2016,16:09:58,3045,Coffee,Cookies,Coffee
12/16/2016,16:09:58,3046,Brownie,Mineral water,Coffee
12/16/2016,16:26:00,3047,Coffee,Juice,Juice
12/16/2016,16:26:00,3048,Tea,Mineral water,Cake
12/16/2016,16:31:47,3049,Coffee,Mineral water,Mineral water
12/16/2016,16:51:43,3050,Tea,Chocolates,Juice
12/16/2016,16:51:43,3051,Coffee,Hot chocolate,Mineral water
12/16/2016,17:06:38,3052,Coffee,Mineral water,Cake
12/16/2016,17:06:38,3053,Coffee,Chocolates,Mineral water
12/16/2016,17:06:38,3054,Coffee,Chocolates,Hot chocolate
12/17/2016,8:57:55,3055,Coffee,Mineral water,Mineral water
12/17/2016,9:32:14,3056,Coffee,Chocolates,Chocolates
12/17/2016,9:32:14,3057,Juice,Coffee,CaramelBites
12/17/2016,9:39:28,3058,Coffee,Brownie,Mineral water
12/17/2016,10:02:54,3059,Tea,Hot chocolate,Tea
12/17/2016,10:16:42,3060,Cookies,Cake,CaramelBites
12/17/2016,10:26:07,3061,Coffee,Juice,Hot chocolate
12/17/2016,10:26:07,3062,Cookies,Juice,Hot chocolate
12/17/2016,10:26:07,3063,Juice,Cake,Cookies
12/17/2016,10:30:01,3064,Hot chocolate,Juice,Chocolates
12/17/2016,10:30:01,3065,Coffee,Brownie,Cake
12/17/2016,10:46:01,3066,Coffee,Cookies,Brownie
12/17/2016,10:46:01,3067,Coffee,Juice,Cookies
12/17/2016,11:09:47,3068,Coffee,Tea,Coffee
12/17/2016,11:15:59,3069,Hot chocolate,Brownie,Hot chocolate
12/17/2016,11:22:44,3070,Coffee,Coffee,Tea
12/17/2016,11:39:39,3071,Cake,Brownie,Brownie
12/17/2016,11:48:31,3072,Cake,Mineral water,Chocolates
12/17/2016,11:48:31,3073,Coffee,CaramelBites,Cookies
12/17/2016,11:48:31,3074,Coffee,Brownie,CaramelBites
12/17/2016,11:48:31,3075,Coffee,Cake,Tea
12/17/2016,11:58:05,3076,Coffee,Chocolates,Tea
12/17/2016,11:58:05,3077,Coffee,Tea,CaramelBites
12/17/2016,12:07:19,3078,Coffee,Tea,Tea
12/17/2016,12:07:19,3079,Coffee,Tea,Chocolates
12/17/2016,12:07:19,3080,Coffee,Mineral water,Cake
12/17/2016,12:27:45,3081,Coffee,CaramelBites,Brownie
12/17/2016,12:27:45,3082,Tea,Cookies,CaramelBites
12/17/2016,13:00:51,3083,Tea,Tea,Cake
12/17/2016,13:00:51,3084,Tea,Coffee,Mineral water
12/17/2016,13:07:25,3085,Coffee,CaramelBites,Cake
12/17/2016,13:28:27,3086,Coffee,Hot chocolate,Hot chocolate
12/17/2016,13:36:54,3087,Coffee,Cake,Cookies
12/17/2016,13:42:26,3088,Cookies,Cookies,Chocolates
12/17/2016,14:37:17,3089,Coffee,Mineral water,Juice
12/17/2016,14:50:01,3090,Cake,Coffee,Coffee
12/17/2016,14:52:35,3091,Juice,Hot chocolate,Hot chocolate
12/17/2016,14:52:35,3092,Cookies,Tea,Brownie
12/17/2016,14:52:35,3093,Coffee,Coffee,Cake
12/17/2016,14:53:59,3094,Coffee,Cake,Cookies
12/17/2016,14:53:59,3095,Coffee,Juice,CaramelBites
12/17/2016,15:16:25,3096,Hot chocolate,Brownie,Brownie
12/17/2016,15:16:25,3097,Tea,Mineral water,Brownie
12/17/2016,16:07:53,3098,Cake,CaramelBites,Hot chocolate
12/17/2016,16:13:37,3099,Tea,Cake,Hot chocolate
12/17/2016,16:13:37,3100,Tea,Chocolates,Mineral water
12/17/2016,16:14:42,3101,Coffee,Brownie,Coffee
12/17/2016,16:30:08,3102,Cake,Mineral water,Mineral water
12/17/2016,16:40:29,3103,Coffee,Cookies,Juice
12/17/2016,16:40:29,3104,Coffee,Juice,Chocolates
12/17/2016,16:48:34,3105,Tea,Brownie,Coffee
12/17/2016,19:42:37,3106,Juice,CaramelBites,Chocolates
12/17/2016,21:42:13,3107,Hot chocolate,Coffee,Brownie
12/17/2016,21:42:13,3108,Hot chocolate,Brownie,Cookies
12/18/2016,9:58:57,3109,Coffee,Brownie,Coffee
12/18/2016,10:03:00,3110,Coffee,Brownie,Hot chocolate
12/18/2016,10:17:02,3111,Coffee,CaramelBites,Juice
12/18/2016,10:42:34,3112,Coffee,Juice,Cookies
12/18/2016,10:42:34,3113,Cookies,Brownie,Tea
12/18/2016,11:04:47,3114,Coffee,Juice,Tea
12/18/2016,11:04:47,3115,Brownie,Mineral water,Cake
12/18/2016,11:06:35,3116,Hot chocolate,Hot chocolate,Cake
12/18/2016,11:06:35,3117,Coffee,Tea,Cookies
12/18/2016,11:06:35,3118,Brownie,Hot chocolate,Coffee
12/18/2016,11:07:53,3119,Tea,Cake,Tea
12/18/2016,11:07:53,3120,Hot chocolate,Tea,Coffee
12/18/2016,11:10:42,3121,Tea,Brownie,Hot chocolate
12/18/2016,11:11:59,3122,Coffee,Coffee,Hot chocolate
12/18/2016,11:11:59,3123,Coffee,CaramelBites,Tea
12/18/2016,11:20:30,3124,Coffee,Coffee,Chocolates
12/18/2016,11:20:30,3125,Hot chocolate,Chocolates,Tea
12/18/2016,11:20:30,3126,Coffee,Tea,Juice
12/18/2016,11:25:07,3127,Coffee,Chocolates,Hot chocolate
12/18/2016,11:53:09,3128,Coffee,Tea,Cake
12/18/2016,11:53:09,3129,Coffee,Hot chocolate,Hot chocolate
12/18/2016,12:26:03,3130,Coffee,Mineral water,Chocolates
12/18/2016,12:26:03,3131,Brownie,Juice,Tea
12/18/2016,12:29:19,3132,Coffee,Brownie,Brownie
12/18/2016,12:29:19,3133,Coffee,Cake,CaramelBites
12/18/2016,12:30:19,3134,Coffee,Hot chocolate,Coffee
12/18/2016,12:48:33,3135,Coffee,CaramelBites,Chocolates
12/18/2016,13:04:56,3136,Coffee,Cake,Brownie
12/18/2016,13:04:56,3137,Brownie,Brownie,Mineral water
12/18/2016,13:05:35,3138,Coffee,Hot chocolate,Chocolates
12/18/2016,13:09:23,3139,Coffee,Hot chocolate,Mineral water
12/18/2016,13:09:23,3140,Hot chocolate,Cookies,Coffee
12/18/2016,13:17:20,3141,Coffee,Tea,Mineral water
12/18/2016,13:34:30,3142,Coffee,Hot chocolate,Cake
12/18/2016,13:43:08,3143,Coffee,Tea,Brownie
12/18/2016,13:43:08,3144,Juice,Juice,CaramelBites
12/18/2016,13:43:08,3145,Mineral water,Cookies,Coffee
12/18/2016,13:47:26,3146,Coffee,Juice,Tea
12/18/2016,14:06:13,3147,Coffee,Coffee,Juice
12/18/2016,14:06:13,3148,Cookies,Brownie,Cookies
12/18/2016,14:09:37,3149,Coffee,Tea,Cake
12/18/2016,14:09:37,3150,Coffee,Tea,Brownie
12/18/2016,14:09:37,3151,Cake,Mineral water,Hot chocolate
12/18/2016,14:11:33,3152,Coffee,Hot chocolate,Brownie
12/18/2016,14:11:33,3153,Hot chocolate,Brownie,Mineral water
12/18/2016,14:40:46,3154,Tea,Mineral water,Cookies
12/18/2016,14:40:46,3155,Juice,Cake,Tea
12/18/2016,14:40:46,3156,Cake,Cookies,Mineral water
12/18/2016,14:44:07,3157,Brownie,Brownie,Tea
12/18/2016,14:44:07,3158,Hot chocolate,Chocolates,Brownie
12/18/2016,14:44:07,3159,Coffee,Hot chocolate,CaramelBites
12/18/2016,15:05:10,3160,Coffee,Brownie,Mineral water
12/18/2016,15:13:27,3161,Coffee,Coffee,Chocolates
12/18/2016,15:24:24,3162,Coffee,Cookies,Coffee
12/18/2016,15:24:24,3163,Hot chocolate,CaramelBites,Tea
12/18/2016,15:24:24,3164,Coffee,Tea,Tea
12/18/2016,15:24:24,3165,Cookies,Tea,CaramelBites
12/19/2016,8:15:09,3166,Coffee,Coffee,Juice
12/19/2016,8:24:18,3167,Cookies,Hot chocolate,Chocolates
12/19/2016,8:24:18,3168,Hot chocolate,Juice,Mineral water
12/19/2016,8:28:09,3169,Coffee,Tea,CaramelBites
12/19/2016,8:47:26,3170,Coffee,Hot chocolate,CaramelBites
12/19/2016,9:03:56,3171,Tea,Chocolates,Cookies
12/19/2016,9:06:28,3172,Coffee,Hot chocolate,CaramelBites
12/19/2016,9:15:51,3173,Hot chocolate,Chocolates,Cake
12/19/2016,9:22:32,3174,Coffee,Tea,Brownie
12/19/2016,9:31:22,3175,Coffee,Brownie,Brownie
12/19/2016,9:37:26,3176,Coffee,Chocolates,Tea
12/19/2016,9:37:26,3177,Tea,Tea,Mineral water
12/19/2016,9:43:55,3178,Coffee,Coffee,CaramelBites
12/19/2016,9:43:55,3179,Coffee,Cake,Hot chocolate
12/19/2016,9:48:01,3180,Coffee,Hot chocolate,Chocolates
12/19/2016,9:48:01,3181,Hot chocolate,Coffee,Juice
12/19/2016,10:13:51,3182,Hot chocolate,Cookies,Coffee
12/19/2016,10:13:51,3183,Cookies,CaramelBites,Tea
12/19/2016,10:13:51,3184,Cookies,Coffee,Mineral water
12/19/2016,10:19:20,3185,Coffee,Cake,Brownie
12/19/2016,10:19:20,3186,Tea,Tea,Cake
12/19/2016,10:19:20,3187,Brownie,Mineral water,CaramelBites
12/19/2016,10:24:20,3188,Coffee,Juice,Mineral water
12/19/2016,10:24:20,3189,Coffee,Cookies,Tea
12/19/2016,10:39:13,3190,Coffee,Cake,Coffee
12/19/2016,11:15:29,3191,Tea,Brownie,Brownie
12/19/2016,11:19:43,3192,Coffee,Brownie,Cookies
12/19/2016,11:19:43,3193,Coffee,Mineral water,CaramelBites
12/19/2016,11:35:50,3194,Tea,CaramelBites,Cookies
12/19/2016,11:51:27,3195,Coffee,Tea,Chocolates
12/19/2016,12:02:06,3196,Coffee,Chocolates,Brownie
12/19/2016,12:02:06,3197,Brownie,Coffee,Coffee
12/19/2016,12:11:02,3198,Coffee,Brownie,Juice
12/19/2016,12:12:54,3199,Coffee,Cake,Brownie
12/19/2016,12:14:11,3200,Coffee,Tea,Hot chocolate
12/19/2016,12:17:18,3201,Coffee,Hot chocolate,Juice
12/19/2016,12:19:16,3202,Cookies,Juice,Chocolates
12/19/2016,12:25:23,3203,Coffee,Cookies,Chocolates
12/19/2016,12:32:35,3204,Coffee,Juice,Mineral water
12/19/2016,12:32:35,3205,Coffee,Brownie,Hot chocolate
12/19/2016,12:41:03,3206,Coffee,Coffee,Hot chocolate
12/19/2016,12:45:48,3207,Cake,Cake,Juice
12/19/2016,12:55:47,3208,Tea,Cake,CaramelBites
12/19/2016,13:00:53,3209,Cookies,Tea,CaramelBites
12/19/2016,13:15:59,3210,Coffee,Brownie,Brownie
12/19/2016,13:31:23,3211,Coffee,Hot chocolate,Brownie
12/19/2016,13:37:24,3212,Tea,Chocolates,Cookies
12/19/2016,13:38:56,3213,Brownie,Chocolates,Chocolates
12/19/2016,13:44:59,3214,Tea,CaramelBites,Hot chocolate
12/19/2016,13:44:59,3215,Coffee,Chocolates,Juice
12/19/2016,13:46:01,3216,Coffee,CaramelBites,Mineral water
12/19/2016,13:46:29,3217,Coffee,Mineral water,CaramelBites
12/19/2016,13:46:29,3218,Cookies,Brownie,Tea
12/19/2016,13:51:14,3219,Cake,Tea,Juice
12/19/2016,13:52:55,3220,Coffee,CaramelBites,Coffee
12/19/2016,14:14:17,3221,Mineral water,Chocolates,CaramelBites
12/19/2016,14:20:10,3222,Juice,CaramelBites,Brownie
12/19/2016,14:21:25,3223,Coffee,Juice,Juice
12/19/2016,14:33:54,3224,Tea,CaramelBites,Chocolates
12/19/2016,14:33:54,3225,Cake,Tea,Tea
12/19/2016,14:39:57,3226,Coffee,Tea,CaramelBites
12/19/2016,14:39:57,3227,Brownie,Mineral water,Cake
12/19/2016,14:45:49,3228,Tea,Cake,Chocolates
12/19/2016,14:46:31,3229,Juice,Coffee,Cake
12/19/2016,14:46:31,3230,Tea,Cake,Mineral water
12/19/2016,14:47:22,3231,Coffee,Juice,Tea
12/19/2016,14:56:31,3232,Cake,Juice,Tea
12/19/2016,15:03:36,3233,Coffee,Chocolates,Juice
12/19/2016,15:03:36,3234,Coffee,Mineral water,Brownie
12/19/2016,15:05:26,3235,Coffee,Chocolates,Hot chocolate
12/19/2016,15:16:39,3236,Juice,Brownie,Mineral water
12/19/2016,15:16:39,3237,Tea,Cake,Cake
12/19/2016,15:18:57,3238,Brownie,CaramelBites,Cookies
12/19/2016,15:24:54,3239,Tea,Tea,Chocolates
12/19/2016,15:31:34,3240,Tea,Brownie,Chocolates
12/19/2016,15:39:26,3241,Hot chocolate,Cake,Cookies
12/19/2016,15:39:26,3242,Coffee,Chocolates,Cookies
12/19/2016,15:47:26,3243,Coffee,Juice,Tea
12/19/2016,15:47:26,3244,Coffee,Cookies,Brownie
12/19/2016,15:53:52,3245,Coffee,Brownie,Juice
12/19/2016,15:54:05,3246,Tea,Mineral water,Cookies
12/19/2016,16:26:14,3247,Tea,CaramelBites,Brownie
12/19/2016,16:26:14,3248,Cake,Mineral water,Brownie
12/19/2016,16:26:14,3249,Brownie,Cookies,Chocolates
12/20/2016,8:53:00,3250,Tea,Mineral water,Hot chocolate
12/20/2016,8:53:00,3251,Tea,Tea,Brownie
12/20/2016,8:53:00,3252,Cookies,Chocolates,Mineral water
12/20/2016,8:58:05,3253,Coffee,Cookies,Cake
12/20/2016,9:11:04,3254,Tea,Coffee,Coffee
12/20/2016,10:16:37,3255,Coffee,Brownie,Cake
12/20/2016,10:20:30,3256,Coffee,Juice,Juice
12/20/2016,10:23:12,3257,Coffee,Hot chocolate,Mineral water
12/20/2016,10:23:12,3258,Coffee,CaramelBites,Coffee
12/20/2016,10:27:45,3259,Cookies,Cake,Cake
12/20/2016,10:28:49,3260,Cookies,Chocolates,Tea
12/20/2016,10:36:37,3261,Coffee,Mineral water,Tea
12/20/2016,10:49:36,3262,Coffee,Cake,Chocolates
12/20/2016,10:49:36,3263,Coffee,Chocolates,Brownie
12/20/2016,11:21:50,3264,Cookies,CaramelBites,Hot chocolate
12/20/2016,11:21:50,3265,Cake,Tea,Chocolates
12/20/2016,11:21:50,3266,Coffee,CaramelBites,Hot chocolate
12/20/2016,11:21:50,3267,Hot chocolate,Mineral water,Brownie
12/20/2016,11:32:52,3268,Coffee,Tea,Brownie
